subscription_id,customer_id,plan_id,billing_cycle,subscription_start,subscription_end,subscription_status,discount_percent,created_at
1033,1033,1,Monthly,2025-01-18,,Active,15,2026-07-25 00:18:29.076554
1034,1034,1,Monthly,2023-12-24,2024-11-29,Expired,15,2026-07-25 00:18:29.076567
1035,1035,2,Monthly,2023-11-25,,Active,0,2026-07-25 00:18:29.076577
1036,1036,2,Monthly,2025-07-24,,Active,15,2026-07-25 00:18:29.076589
1037,1037,1,Monthly,2024-05-27,,Active,10,2026-07-25 00:18:29.076602
1038,1038,1,Monthly,2025-07-06,,Active,10,2026-07-25 00:18:29.076612
1039,1039,1,Monthly,2023-02-04,,Active,15,2026-07-25 00:18:29.076622
1040,1040,1,Monthly,2025-07-09,,Active,0,2026-07-25 00:18:29.076634
1041,1041,4,Monthly,2023-03-02,,Active,0,2026-07-25 00:18:29.076644
1042,1042,1,Monthly,2025-03-13,,Active,5,2026-07-25 00:18:29.076655
1043,1043,2,Monthly,2023-01-29,,Active,0,2026-07-25 00:18:29.076664
1044,1044,1,Annual,2023-12-03,,Active,0,2026-07-25 00:18:29.076674
1045,1045,1,Monthly,2025-01-18,,Active,15,2026-07-25 00:18:29.076684
1046,1046,1,Annual,2025-07-22,,Active,0,2026-07-25 00:18:29.076694
1047,1047,3,Monthly,2025-08-26,,Active,10,2026-07-25 00:18:29.076704
1048,1048,1,Monthly,2024-12-05,,Active,5,2026-07-25 00:18:29.076715
1049,1049,3,Monthly,2023-06-18,,Active,10,2026-07-25 00:18:29.076724
1050,1050,2,Monthly,2025-11-29,,Active,15,2026-07-25 00:18:29.076733
1051,1051,1,Monthly,2023-10-03,2024-02-18,Cancelled,15,2026-07-25 00:18:29.076748
1052,1052,4,Monthly,2025-04-05,,Active,15,2026-07-25 00:18:29.076758
1053,1053,2,Monthly,2025-07-26,2025-10-12,Cancelled,0,2026-07-25 00:18:29.076780
1054,1054,2,Monthly,2025-10-05,,Active,15,2026-07-25 00:18:29.076791
1055,1055,1,Monthly,2023-03-09,2024-12-08,Cancelled,5,2026-07-25 00:18:29.076805
1056,1056,1,Monthly,2024-08-15,2025-09-15,Expired,0,2026-07-25 00:18:29.076819
1057,1057,2,Monthly,2025-12-18,,Active,15,2026-07-25 00:18:29.076829
1058,1058,4,Annual,2023-12-28,,Active,10,2026-07-25 00:18:29.076839
1059,1059,1,Monthly,2024-09-26,,Active,15,2026-07-25 00:18:29.076849
1060,1060,3,Monthly,2023-01-12,2024-12-11,Cancelled,15,2026-07-25 00:18:29.076864
1061,1061,1,Monthly,2023-11-16,2024-01-20,Cancelled,5,2026-07-25 00:18:29.076878
1062,1062,1,Monthly,2024-10-23,2025-03-27,Cancelled,10,2026-07-25 00:18:29.076892
1063,1063,3,Annual,2025-05-27,,Active,5,2026-07-25 00:18:29.076902
1064,1064,2,Monthly,2024-09-09,2025-11-15,Expired,10,2026-07-25 00:18:29.076916
1065,1065,4,Annual,2025-01-19,,Active,10,2026-07-25 00:18:29.076927
1066,1066,1,Monthly,2025-01-21,2026-03-13,Expired,5,2026-07-25 00:18:29.076941
1067,1067,1,Monthly,2024-09-10,2026-06-27,Cancelled,15,2026-07-25 00:18:29.076955
1068,1068,1,Monthly,2023-12-23,2024-07-22,Expired,5,2026-07-25 00:18:29.076969
1069,1069,1,Monthly,2023-06-05,,Active,10,2026-07-25 00:18:29.076980
1070,1070,1,Monthly,2025-05-05,,Active,15,2026-07-25 00:18:29.076990
1071,1071,3,Monthly,2025-09-14,,Active,10,2026-07-25 00:18:29.077000
1072,1072,1,Monthly,2025-01-02,,Active,5,2026-07-25 00:18:29.077010
1073,1073,1,Monthly,2023-05-05,2024-01-27,Cancelled,10,2026-07-25 00:18:29.077025
1074,1074,1,Monthly,2025-08-11,2026-01-28,Cancelled,10,2026-07-25 00:18:29.077039
1075,1075,1,Annual,2023-09-30,,Active,0,2026-07-25 00:18:29.077049
1076,1076,1,Monthly,2025-03-15,,Active,5,2026-07-25 00:18:29.077059
1077,1077,3,Annual,2025-03-04,2025-06-11,Expired,15,2026-07-25 00:18:29.077074
1078,1078,1,Monthly,2024-07-12,,Active,15,2026-07-25 00:18:29.077084
1079,1079,1,Monthly,2023-05-15,,Active,5,2026-07-25 00:18:29.077095
1080,1080,2,Monthly,2024-09-05,,Active,10,2026-07-25 00:18:29.077105
1081,1081,2,Monthly,2025-12-29,,Active,10,2026-07-25 00:18:29.077115
1082,1082,1,Monthly,2024-03-17,2024-09-06,Cancelled,10,2026-07-25 00:18:29.077129
1083,1083,1,Monthly,2024-03-05,,Active,15,2026-07-25 00:18:29.077140
1084,1084,1,Monthly,2024-12-07,,Active,10,2026-07-25 00:18:29.077151
1085,1085,3,Monthly,2024-09-24,,Active,10,2026-07-25 00:18:29.077162
1086,1086,1,Monthly,2023-07-01,,Active,10,2026-07-25 00:18:29.077172
1087,1087,1,Monthly,2025-06-12,,Active,5,2026-07-25 00:18:29.077182
1088,1088,1,Monthly,2025-05-24,,Active,10,2026-07-25 00:18:29.077192
1089,1089,1,Monthly,2024-12-13,,Active,10,2026-07-25 00:18:29.077202
1090,1090,2,Annual,2023-06-30,,Active,15,2026-07-25 00:18:29.077212
1091,1091,1,Annual,2023-12-09,,Active,5,2026-07-25 00:18:29.077223
1092,1092,1,Monthly,2024-07-02,,Active,0,2026-07-25 00:18:29.077233
1093,1093,1,Monthly,2024-03-22,,Active,0,2026-07-25 00:18:29.077243
1094,1094,3,Monthly,2024-06-15,,Active,5,2026-07-25 00:18:29.077254
1095,1095,1,Monthly,2025-01-10,,Active,5,2026-07-25 00:18:29.077265
1096,1096,3,Monthly,2024-02-22,,Active,5,2026-07-25 00:18:29.077275
1097,1097,1,Monthly,2023-10-23,,Active,15,2026-07-25 00:18:29.077285
1098,1098,1,Monthly,2024-01-12,,Active,0,2026-07-25 00:18:29.077295
1099,1099,1,Monthly,2024-01-23,,Active,5,2026-07-25 00:18:29.077305
1100,1100,3,Monthly,2023-05-02,,Active,0,2026-07-25 00:18:29.077315
1101,1101,1,Monthly,2025-04-21,,Active,15,2026-07-25 00:18:29.077326
1102,1102,2,Monthly,2025-08-22,,Active,15,2026-07-25 00:18:29.077342
1103,1103,1,Monthly,2025-06-11,,Active,15,2026-07-25 00:18:29.077353
1104,1104,3,Monthly,2025-03-05,,Active,0,2026-07-25 00:18:29.077363
1105,1105,4,Annual,2023-07-19,,Active,5,2026-07-25 00:18:29.077374
1106,1106,2,Annual,2025-01-13,,Active,15,2026-07-25 00:18:29.077384
1107,1107,1,Monthly,2023-09-29,2023-12-21,Cancelled,0,2026-07-25 00:18:29.077399
1108,1108,2,Monthly,2024-12-15,,Active,10,2026-07-25 00:18:29.077409
1109,1109,1,Monthly,2023-11-24,,Active,5,2026-07-25 00:18:29.077419
1110,1110,3,Monthly,2025-08-09,,Active,0,2026-07-25 00:18:29.077430
1111,1111,2,Monthly,2024-02-23,,Active,10,2026-07-25 00:18:29.077440
1112,1112,3,Monthly,2023-10-13,,Active,10,2026-07-25 00:18:29.077451
1113,1113,2,Monthly,2024-08-01,,Active,15,2026-07-25 00:18:29.077462
1114,1114,2,Monthly,2023-10-07,,Active,10,2026-07-25 00:18:29.077472
1115,1115,3,Monthly,2023-06-05,2024-06-05,Cancelled,10,2026-07-25 00:18:29.077487
1116,1116,2,Monthly,2024-08-14,,Active,0,2026-07-25 00:18:29.077498
1117,1117,3,Monthly,2023-08-21,,Active,15,2026-07-25 00:18:29.077508
1118,1118,2,Monthly,2025-02-15,,Active,0,2026-07-25 00:18:29.077518
1119,1119,3,Monthly,2025-03-14,,Active,15,2026-07-25 00:18:29.077529
1120,1120,3,Annual,2025-05-23,,Active,10,2026-07-25 00:18:29.077539
1121,1121,3,Monthly,2023-12-01,,Active,0,2026-07-25 00:18:29.077550
1122,1122,2,Monthly,2024-11-29,,Active,15,2026-07-25 00:18:29.077560
1123,1123,2,Annual,2024-02-05,,Active,0,2026-07-25 00:18:29.077570
1124,1124,1,Monthly,2025-11-21,,Active,5,2026-07-25 00:18:29.077580
1125,1125,1,Monthly,2023-09-29,,Active,0,2026-07-25 00:18:29.077590
1126,1126,2,Monthly,2025-01-27,,Active,15,2026-07-25 00:18:29.077600
1127,1127,3,Annual,2024-12-21,,Active,10,2026-07-25 00:18:29.077610
1128,1128,2,Monthly,2024-06-08,2024-07-31,Cancelled,5,2026-07-25 00:18:29.077626
1129,1129,3,Monthly,2023-04-21,,Active,10,2026-07-25 00:18:29.077636
1130,1130,1,Monthly,2024-05-01,,Active,15,2026-07-25 00:18:29.077646
1131,1131,2,Monthly,2025-07-29,,Active,0,2026-07-25 00:18:29.077657
1132,1132,2,Monthly,2024-07-18,,Active,0,2026-07-25 00:18:29.077667
1133,1133,2,Monthly,2023-10-13,,Active,10,2026-07-25 00:18:29.077678
1134,1134,1,Monthly,2025-10-25,,Active,0,2026-07-25 00:18:29.077688
1135,1135,1,Monthly,2023-05-05,,Active,0,2026-07-25 00:18:29.077698
1136,1136,1,Annual,2023-05-29,2023-11-03,Cancelled,15,2026-07-25 00:18:29.077713
1137,1137,1,Monthly,2025-05-01,,Active,0,2026-07-25 00:18:29.077723
1138,1138,1,Monthly,2025-03-24,,Active,10,2026-07-25 00:18:29.077734
1139,1139,3,Annual,2023-08-30,,Active,0,2026-07-25 00:18:29.077744
1140,1140,1,Annual,2024-04-25,,Active,10,2026-07-25 00:18:29.077754
1141,1141,1,Monthly,2024-11-19,,Active,10,2026-07-25 00:18:29.077765
1142,1142,3,Monthly,2023-02-24,,Active,5,2026-07-25 00:18:29.077775
1143,1143,1,Annual,2024-12-26,,Active,0,2026-07-25 00:18:29.077785
1144,1144,1,Monthly,2025-12-19,,Active,15,2026-07-25 00:18:29.077795
1145,1145,2,Monthly,2025-09-14,,Active,0,2026-07-25 00:18:29.077805
1146,1146,2,Monthly,2024-06-23,,Active,15,2026-07-25 00:18:29.077816
1147,1147,1,Monthly,2024-11-17,,Active,5,2026-07-25 00:18:29.077826
1148,1148,1,Monthly,2024-04-16,,Active,15,2026-07-25 00:18:29.077836
1149,1149,1,Monthly,2024-06-18,,Active,10,2026-07-25 00:18:29.077846
1150,1150,2,Monthly,2025-02-03,,Active,5,2026-07-25 00:18:29.077857
1151,1151,1,Monthly,2024-03-31,,Active,5,2026-07-25 00:18:29.077867
1152,1152,3,Monthly,2024-10-01,2026-02-25,Cancelled,15,2026-07-25 00:18:29.077882
1153,1153,1,Monthly,2025-09-30,,Active,15,2026-07-25 00:18:29.077892
1154,1154,1,Monthly,2023-05-04,,Active,5,2026-07-25 00:18:29.077902
1155,1155,1,Monthly,2025-08-10,,Active,0,2026-07-25 00:18:29.077912
1156,1156,3,Monthly,2024-02-22,,Active,0,2026-07-25 00:18:29.077923
1157,1157,2,Annual,2023-08-01,,Active,10,2026-07-25 00:18:29.077933
1158,1158,2,Monthly,2024-12-04,,Active,10,2026-07-25 00:18:29.077942
1159,1159,1,Annual,2024-05-13,,Active,0,2026-07-25 00:18:29.077999
1160,1160,1,Monthly,2023-02-04,,Active,5,2026-07-25 00:18:29.078018
1161,1161,1,Monthly,2024-02-23,,Active,15,2026-07-25 00:18:29.078028
1162,1162,1,Annual,2023-01-13,,Active,0,2026-07-25 00:18:29.078039
1163,1163,1,Monthly,2025-02-05,,Active,0,2026-07-25 00:18:29.078049
1164,1164,1,Monthly,2025-02-13,,Active,5,2026-07-25 00:18:29.078059
1165,1165,3,Monthly,2024-05-28,,Active,0,2026-07-25 00:18:29.078070
1166,1166,1,Monthly,2023-03-29,,Active,0,2026-07-25 00:18:29.078080
1167,1167,2,Monthly,2024-12-31,,Active,10,2026-07-25 00:18:29.078091
1168,1168,3,Monthly,2024-08-15,,Active,10,2026-07-25 00:18:29.078101
1169,1169,2,Annual,2024-01-22,,Active,5,2026-07-25 00:18:29.078112
1170,1170,3,Monthly,2023-02-22,,Active,15,2026-07-25 00:18:29.078122
1171,1171,1,Monthly,2025-03-20,,Active,5,2026-07-25 00:18:29.078132
1172,1172,1,Annual,2024-04-29,2025-12-16,Expired,0,2026-07-25 00:18:29.078150
1173,1173,2,Annual,2025-05-03,,Active,10,2026-07-25 00:18:29.078161
1174,1174,2,Monthly,2024-07-13,,Active,10,2026-07-25 00:18:29.078171
1175,1175,3,Monthly,2023-06-25,,Active,0,2026-07-25 00:18:29.078181
1176,1176,1,Monthly,2023-01-24,,Active,10,2026-07-25 00:18:29.078192
1177,1177,4,Monthly,2023-07-05,,Active,15,2026-07-25 00:18:29.078202
1178,1178,1,Monthly,2023-03-07,,Active,10,2026-07-25 00:18:29.078212
1179,1179,1,Monthly,2024-07-30,,Active,0,2026-07-25 00:18:29.078222
1180,1180,3,Monthly,2023-05-22,,Active,15,2026-07-25 00:18:29.078232
1181,1181,4,Monthly,2025-08-29,,Active,5,2026-07-25 00:18:29.078243
1182,1182,1,Annual,2023-08-28,,Active,10,2026-07-25 00:18:29.078253
1183,1183,1,Annual,2024-05-07,2025-01-30,Cancelled,0,2026-07-25 00:18:29.078269
1184,1184,2,Monthly,2024-11-12,,Active,0,2026-07-25 00:18:29.078279
1185,1185,1,Monthly,2023-07-29,,Active,15,2026-07-25 00:18:29.078290
1186,1186,2,Monthly,2024-11-10,2025-09-14,Cancelled,5,2026-07-25 00:18:29.078304
1187,1187,1,Monthly,2023-10-17,,Active,0,2026-07-25 00:18:29.078314
1188,1188,1,Monthly,2025-07-19,,Active,0,2026-07-25 00:18:29.078325
1189,1189,4,Monthly,2024-02-14,2024-08-09,Expired,15,2026-07-25 00:18:29.078339
1190,1190,1,Monthly,2024-08-11,,Active,5,2026-07-25 00:18:29.078350
1191,1191,2,Monthly,2025-08-21,2027-05-01,Expired,5,2026-07-25 00:18:29.078364
1192,1192,1,Monthly,2025-10-19,,Active,10,2026-07-25 00:18:29.078374
1193,1193,2,Monthly,2025-05-06,,Active,5,2026-07-25 00:18:29.078385
1194,1194,1,Monthly,2024-09-28,,Active,0,2026-07-25 00:18:29.078396
1195,1195,1,Monthly,2023-03-10,,Active,0,2026-07-25 00:18:29.078428
1196,1196,2,Monthly,2023-11-10,,Active,5,2026-07-25 00:18:29.078439
1197,1197,1,Monthly,2023-02-19,,Active,0,2026-07-25 00:18:29.078449
1198,1198,3,Monthly,2025-08-27,,Active,10,2026-07-25 00:18:29.078459
1199,1199,2,Annual,2023-04-21,,Active,15,2026-07-25 00:18:29.078470
1200,1200,2,Monthly,2025-10-15,,Active,15,2026-07-25 00:18:29.078480
1201,1201,4,Monthly,2024-12-28,,Active,15,2026-07-25 00:18:29.078490
1202,1202,1,Monthly,2024-10-08,,Active,15,2026-07-25 00:18:29.078500
1203,1203,1,Monthly,2025-08-16,,Active,0,2026-07-25 00:18:29.078510
1204,1204,1,Monthly,2024-04-17,,Active,0,2026-07-25 00:18:29.078521
1205,1205,1,Monthly,2023-05-31,,Active,5,2026-07-25 00:18:29.078532
1206,1206,1,Monthly,2024-08-21,,Active,15,2026-07-25 00:18:29.078543
1207,1207,2,Monthly,2024-01-22,,Active,0,2026-07-25 00:18:29.078553
1208,1208,2,Monthly,2024-10-06,,Active,0,2026-07-25 00:18:29.078563
1209,1209,3,Annual,2024-12-13,,Active,10,2026-07-25 00:18:29.078574
1210,1210,2,Annual,2023-10-08,,Active,0,2026-07-25 00:18:29.078584
1211,1211,2,Annual,2025-07-20,,Active,0,2026-07-25 00:18:29.078594
1212,1212,1,Monthly,2025-05-04,,Active,5,2026-07-25 00:18:29.078605
1213,1213,1,Annual,2025-09-10,2026-03-07,Expired,10,2026-07-25 00:18:29.078621
1214,1214,1,Annual,2024-01-09,,Active,5,2026-07-25 00:18:29.078631
1215,1215,1,Monthly,2024-01-30,,Active,5,2026-07-25 00:18:29.078641
1216,1216,1,Monthly,2024-09-08,,Active,0,2026-07-25 00:18:29.078652
1217,1217,1,Annual,2025-07-14,,Active,0,2026-07-25 00:18:29.078662
1218,1218,2,Annual,2023-01-11,,Active,15,2026-07-25 00:18:29.078673
1219,1219,3,Monthly,2024-05-04,,Active,5,2026-07-25 00:18:29.078683
1220,1220,1,Monthly,2024-03-04,,Active,5,2026-07-25 00:18:29.078692
1221,1221,3,Monthly,2023-05-27,,Active,15,2026-07-25 00:18:29.078703
1222,1222,2,Monthly,2023-08-04,,Active,5,2026-07-25 00:18:29.078713
1223,1223,1,Monthly,2023-12-28,,Active,10,2026-07-25 00:18:29.078724
1224,1224,1,Monthly,2024-09-13,,Active,0,2026-07-25 00:18:29.078734
1225,1225,1,Annual,2025-01-19,2026-10-06,Expired,0,2026-07-25 00:18:29.078749
1226,1226,1,Annual,2025-12-27,,Active,10,2026-07-25 00:18:29.078760
1227,1227,2,Annual,2023-02-28,,Active,10,2026-07-25 00:18:29.078770
1228,1228,1,Annual,2024-06-03,,Active,15,2026-07-25 00:18:29.078781
1229,1229,1,Annual,2023-07-07,,Active,0,2026-07-25 00:18:29.078791
1230,1230,1,Monthly,2023-01-18,,Active,0,2026-07-25 00:18:29.078802
1231,1231,1,Annual,2023-03-05,,Active,0,2026-07-25 00:18:29.078812
1232,1232,4,Monthly,2025-02-19,,Active,10,2026-07-25 00:18:29.078822
1233,1233,2,Monthly,2024-09-02,,Active,10,2026-07-25 00:18:29.078835
1234,1234,1,Monthly,2023-05-20,,Active,5,2026-07-25 00:18:29.078845
1235,1235,1,Monthly,2023-08-18,2025-06-18,Expired,5,2026-07-25 00:18:29.078861
1236,1236,2,Monthly,2025-06-06,2026-04-17,Expired,15,2026-07-25 00:18:29.078876
1237,1237,1,Monthly,2025-02-18,2025-04-29,Expired,0,2026-07-25 00:18:29.078890
1238,1238,1,Monthly,2023-07-29,2024-10-21,Expired,15,2026-07-25 00:18:29.078904
1239,1239,1,Monthly,2025-10-10,,Active,0,2026-07-25 00:18:29.078915
1240,1240,4,Monthly,2024-01-18,,Active,5,2026-07-25 00:18:29.078925
1241,1241,3,Monthly,2024-05-17,,Active,5,2026-07-25 00:18:29.078936
1242,1242,2,Monthly,2024-10-19,,Active,15,2026-07-25 00:18:29.078946
1243,1243,1,Monthly,2025-07-11,,Active,15,2026-07-25 00:18:29.078956
1244,1244,1,Monthly,2025-08-15,,Active,0,2026-07-25 00:18:29.078965
1245,1245,1,Monthly,2023-12-29,,Active,0,2026-07-25 00:18:29.078984
1246,1246,1,Monthly,2023-05-14,,Active,0,2026-07-25 00:18:29.079052
1247,1247,2,Monthly,2025-08-22,2025-12-24,Cancelled,5,2026-07-25 00:18:29.079069
1248,1248,3,Monthly,2023-01-22,,Active,15,2026-07-25 00:18:29.079079
1249,1249,2,Monthly,2024-11-30,,Active,15,2026-07-25 00:18:29.079089
1250,1250,2,Monthly,2025-04-15,,Active,10,2026-07-25 00:18:29.079100
1251,1251,1,Annual,2024-02-06,2024-05-30,Expired,15,2026-07-25 00:18:29.079116
1252,1252,1,Monthly,2025-12-21,,Active,0,2026-07-25 00:18:29.079126
1253,1253,1,Annual,2023-03-09,,Active,10,2026-07-25 00:18:29.079136
1254,1254,2,Monthly,2025-12-18,,Active,0,2026-07-25 00:18:29.079147
1255,1255,2,Monthly,2023-04-14,,Active,0,2026-07-25 00:18:29.079158
1256,1256,1,Monthly,2025-10-22,,Active,10,2026-07-25 00:18:29.079168
1257,1257,2,Monthly,2025-10-05,,Active,10,2026-07-25 00:18:29.079179
1258,1258,1,Monthly,2023-06-04,,Active,0,2026-07-25 00:18:29.079189
1259,1259,1,Monthly,2023-05-17,,Active,10,2026-07-25 00:18:29.079198
1260,1260,1,Monthly,2025-05-20,,Active,10,2026-07-25 00:18:29.079209
1261,1261,1,Annual,2024-06-02,2025-04-07,Cancelled,15,2026-07-25 00:18:29.079224
1262,1262,1,Monthly,2024-06-22,,Active,5,2026-07-25 00:18:29.079234
1263,1263,1,Monthly,2025-02-17,,Active,5,2026-07-25 00:18:29.079243
1264,1264,2,Monthly,2024-08-24,,Active,5,2026-07-25 00:18:29.079253
1265,1265,3,Monthly,2023-12-17,,Active,10,2026-07-25 00:18:29.079264
1266,1266,4,Annual,2025-10-17,,Active,5,2026-07-25 00:18:29.079273
1267,1267,1,Annual,2025-03-19,,Active,15,2026-07-25 00:18:29.079284
1268,1268,1,Monthly,2024-01-09,,Active,5,2026-07-25 00:18:29.079293
1269,1269,2,Annual,2024-05-26,,Active,15,2026-07-25 00:18:29.079302
1270,1270,1,Monthly,2023-08-04,2024-04-17,Expired,15,2026-07-25 00:18:29.079316
1271,1271,1,Monthly,2024-04-25,,Active,0,2026-07-25 00:18:29.079335
1272,1272,4,Monthly,2023-08-14,,Active,10,2026-07-25 00:18:29.079346
1273,1273,1,Monthly,2025-05-15,,Active,0,2026-07-25 00:18:29.079355
1274,1274,2,Annual,2023-08-15,,Active,10,2026-07-25 00:18:29.079364
1275,1275,2,Annual,2024-09-30,,Active,15,2026-07-25 00:18:29.079374
1276,1276,1,Monthly,2025-09-16,,Active,5,2026-07-25 00:18:29.079383
1277,1277,1,Monthly,2023-10-14,,Active,0,2026-07-25 00:18:29.079392
1278,1278,1,Monthly,2025-08-16,,Active,15,2026-07-25 00:18:29.079410
1279,1279,1,Annual,2025-07-15,,Active,5,2026-07-25 00:18:29.079421
1280,1280,1,Monthly,2024-07-12,2026-03-15,Cancelled,15,2026-07-25 00:18:29.079444
1281,1281,1,Monthly,2023-07-28,,Active,10,2026-07-25 00:18:29.079455
1282,1282,3,Monthly,2023-10-13,,Active,15,2026-07-25 00:18:29.079464
1283,1283,1,Annual,2023-10-28,,Active,10,2026-07-25 00:18:29.079484
1284,1284,1,Annual,2024-02-24,,Active,10,2026-07-25 00:18:29.079496
1285,1285,2,Monthly,2023-11-12,2025-03-06,Cancelled,5,2026-07-25 00:18:29.079512
1286,1286,3,Annual,2025-08-16,,Active,0,2026-07-25 00:18:29.079522
1287,1287,1,Monthly,2024-01-19,,Active,10,2026-07-25 00:18:29.079531
1288,1288,1,Monthly,2024-08-13,,Active,5,2026-07-25 00:18:29.079549
1289,1289,4,Annual,2025-07-11,,Active,10,2026-07-25 00:18:29.079558
1290,1290,1,Monthly,2025-03-19,,Active,15,2026-07-25 00:18:29.079569
1291,1291,4,Monthly,2024-01-17,,Active,10,2026-07-25 00:18:29.079587
1292,1292,2,Monthly,2024-08-24,,Active,15,2026-07-25 00:18:29.079597
1293,1293,2,Monthly,2024-11-13,,Active,0,2026-07-25 00:18:29.079606
1294,1294,1,Annual,2024-03-20,2025-05-20,Cancelled,15,2026-07-25 00:18:29.079622
1295,1295,4,Annual,2023-03-26,2024-02-01,Cancelled,15,2026-07-25 00:18:29.079635
1296,1296,3,Monthly,2024-12-02,,Active,10,2026-07-25 00:18:29.079646
1297,1297,2,Monthly,2023-10-07,,Active,0,2026-07-25 00:18:29.079664
1298,1298,2,Monthly,2024-10-04,,Active,10,2026-07-25 00:18:29.079675
1299,1299,1,Annual,2025-07-06,,Active,10,2026-07-25 00:18:29.079688
1300,1300,1,Monthly,2024-05-18,,Active,5,2026-07-25 00:18:29.079698
1301,1301,1,Monthly,2023-07-11,,Active,5,2026-07-25 00:18:29.079710
1302,1302,1,Monthly,2025-09-11,,Active,15,2026-07-25 00:18:29.079721
1303,1303,1,Monthly,2025-03-05,2025-09-05,Expired,15,2026-07-25 00:18:29.079739
1304,1304,3,Monthly,2023-09-23,,Active,5,2026-07-25 00:18:29.079756
1305,1305,1,Monthly,2023-08-22,,Active,15,2026-07-25 00:18:29.079769
1306,1306,2,Monthly,2023-03-21,,Active,0,2026-07-25 00:18:29.079780
1307,1307,2,Monthly,2024-11-24,,Active,15,2026-07-25 00:18:29.079788
1308,1308,2,Monthly,2023-07-24,,Active,5,2026-07-25 00:18:29.079798
1309,1309,1,Monthly,2023-01-19,,Active,5,2026-07-25 00:18:29.079807
1310,1310,1,Monthly,2023-01-09,,Active,10,2026-07-25 00:18:29.079821
1311,1311,1,Monthly,2025-01-08,2025-08-09,Cancelled,10,2026-07-25 00:18:29.079839
1312,1312,2,Monthly,2025-07-21,,Active,15,2026-07-25 00:18:29.079852
1313,1313,1,Monthly,2024-03-08,2024-04-25,Cancelled,0,2026-07-25 00:18:29.079869
1314,1314,3,Monthly,2023-10-15,2024-05-18,Expired,10,2026-07-25 00:18:29.079883
1315,1315,1,Monthly,2023-02-27,,Active,5,2026-07-25 00:18:29.079892
1316,1316,1,Monthly,2025-06-17,,Active,0,2026-07-25 00:18:29.079903
1317,1317,1,Monthly,2024-10-09,,Active,0,2026-07-25 00:18:29.079913
1318,1318,3,Monthly,2025-08-07,,Active,15,2026-07-25 00:18:29.079923
1319,1319,1,Monthly,2023-10-03,,Active,5,2026-07-25 00:18:29.079932
1320,1320,1,Annual,2023-02-25,,Active,0,2026-07-25 00:18:29.079945
1321,1321,1,Monthly,2024-07-26,,Active,0,2026-07-25 00:18:29.079955
1322,1322,1,Annual,2025-05-05,2026-10-03,Cancelled,5,2026-07-25 00:18:29.079973
1323,1323,1,Monthly,2023-07-09,,Active,15,2026-07-25 00:18:29.079984
1324,1324,2,Monthly,2023-11-22,,Active,0,2026-07-25 00:18:29.079994
1325,1325,3,Annual,2025-09-04,,Active,5,2026-07-25 00:18:29.080004
1326,1326,2,Monthly,2024-03-22,2026-03-22,Expired,0,2026-07-25 00:18:29.080018
1327,1327,2,Monthly,2025-03-27,,Active,10,2026-07-25 00:18:29.080027
1328,1328,3,Annual,2025-05-24,,Active,10,2026-07-25 00:18:29.080037
1329,1329,3,Monthly,2025-02-04,2026-12-09,Expired,5,2026-07-25 00:18:29.080050
1330,1330,4,Monthly,2024-03-27,,Active,5,2026-07-25 00:18:29.080060
1331,1331,2,Annual,2024-12-23,,Active,15,2026-07-25 00:18:29.080072
1332,1332,1,Monthly,2025-08-13,,Active,15,2026-07-25 00:18:29.080082
1333,1333,2,Monthly,2025-05-20,,Active,0,2026-07-25 00:18:29.080096
1334,1334,3,Monthly,2024-01-31,,Active,0,2026-07-25 00:18:29.080107
1335,1335,2,Annual,2025-05-04,,Active,5,2026-07-25 00:18:29.080118
1336,1336,3,Annual,2024-06-01,,Active,15,2026-07-25 00:18:29.080130
1337,1337,1,Monthly,2023-02-15,,Active,5,2026-07-25 00:18:29.080143
1338,1338,1,Monthly,2025-11-10,2026-01-20,Cancelled,15,2026-07-25 00:18:29.080162
1339,1339,2,Annual,2025-09-29,,Active,5,2026-07-25 00:18:29.080173
1340,1340,2,Monthly,2024-12-16,,Active,10,2026-07-25 00:18:29.080184
1341,1341,2,Annual,2023-03-29,,Active,0,2026-07-25 00:18:29.080195
1342,1342,1,Monthly,2025-04-12,,Active,10,2026-07-25 00:18:29.080206
1343,1343,1,Monthly,2024-05-30,,Active,15,2026-07-25 00:18:29.080216
1344,1344,4,Annual,2023-02-18,,Active,15,2026-07-25 00:18:29.080227
1345,1345,2,Monthly,2023-09-15,,Active,15,2026-07-25 00:18:29.080237
