customer_id,company_name,industry,region,acquisition_channel,signup_date,manager_id,created_at
1054,Boyd-Wood,Marketing,USA,Organic,2025-10-05,4,2026-07-25 00:18:27.344430
1055,"Moreno, Perez and Lang",Manufacturing,USA,Referral,2023-03-09,14,2026-07-25 00:18:27.344832
1056,Chapman-Figueroa,Consulting,Singapore,Social Media,2024-08-15,18,2026-07-25 00:18:27.345100
1057,"Davis, Anderson and Woods",Education,Singapore,Paid Ads,2025-12-18,10,2026-07-25 00:18:27.345474
1058,Campbell PLC,Retail,India,Organic,2023-12-28,13,2026-07-25 00:18:27.345658
1059,Lopez-Fletcher,E-Commerce,Australia,Partner,2024-09-26,5,2026-07-25 00:18:27.345928
1060,"Mills, Meyer and Brooks",SaaS,Canada,Organic,2023-01-12,14,2026-07-25 00:18:27.346300
1061,"Brock, Ortiz and Rodriguez",Finance,Canada,Social Media,2023-11-16,20,2026-07-25 00:18:27.346717
1062,"Richards, Green and Herrera",Logistics,USA,Organic,2024-10-23,1,2026-07-25 00:18:27.347097
1063,Carr-Braun,Retail,USA,Social Media,2025-05-27,10,2026-07-25 00:18:27.347358
1064,Gutierrez PLC,Finance,Germany,Organic,2024-09-09,10,2026-07-25 00:18:27.347513
1065,Wood PLC,Marketing,Germany,Partner,2025-01-19,9,2026-07-25 00:18:27.347694
1066,Hinton-Lane,Finance,Singapore,Outbound Sales,2025-01-21,13,2026-07-25 00:18:27.347959
1067,"Taylor, Shields and Wilson",Healthcare,Canada,Partner,2024-09-10,12,2026-07-25 00:18:27.348328
1068,Logan-Avery,Healthcare,Germany,Organic,2023-12-23,9,2026-07-25 00:18:27.348585
1069,Romero LLC,Logistics,Germany,Paid Ads,2023-06-05,8,2026-07-25 00:18:27.348740
1070,"Terry, Mann and Martin",Education,Australia,Organic,2025-05-05,5,2026-07-25 00:18:27.349107
1071,Brock and Sons,Finance,India,Social Media,2025-09-14,12,2026-07-25 00:18:27.349265
1072,"Graham, Brown and Walker",Consulting,Germany,Outbound Sales,2025-01-02,8,2026-07-25 00:18:27.349661
1073,"Johnson, Cruz and Joyce",Consulting,India,Partner,2023-05-05,17,2026-07-25 00:18:27.350050
1074,"Meyer, Dawson and Harper",Marketing,Australia,Social Media,2025-08-11,16,2026-07-25 00:18:27.350421
1075,"Snyder, Smith and Jefferson",E-Commerce,USA,Partner,2023-09-30,10,2026-07-25 00:18:27.350789
1076,Lee-Bowers,Finance,Germany,Social Media,2025-03-15,2,2026-07-25 00:18:27.351051
1077,"Hale, Gilbert and Craig",Consulting,Australia,Outbound Sales,2025-03-04,19,2026-07-25 00:18:27.351418
1078,Pena and Sons,E-Commerce,USA,Organic,2024-07-12,15,2026-07-25 00:18:27.351592
1079,Chan-Gomez,Healthcare,USA,Referral,2023-05-15,7,2026-07-25 00:18:27.351856
1080,Willis-Holmes,Healthcare,India,Partner,2024-09-05,3,2026-07-25 00:18:27.352123
1081,Calhoun PLC,Marketing,USA,Social Media,2025-12-29,5,2026-07-25 00:18:27.352281
1082,"Gallegos, Herman and Bailey",E-Commerce,Canada,Paid Ads,2024-03-17,3,2026-07-25 00:18:27.352644
1083,Obrien and Sons,Finance,Germany,Outbound Sales,2024-03-05,13,2026-07-25 00:18:27.352801
1084,Andrews-Green,Consulting,Canada,Paid Ads,2024-12-07,17,2026-07-25 00:18:27.353109
1085,"Rodriguez, Jones and Phillips",Logistics,United Kingdom,Organic,2024-09-24,20,2026-07-25 00:18:27.353481
1086,"Frye, Walter and Li",E-Commerce,Australia,Partner,2023-07-01,4,2026-07-25 00:18:27.353870
1087,Benson-Church,Marketing,USA,Referral,2025-06-12,19,2026-07-25 00:18:27.354138
1088,Carrillo-Todd,E-Commerce,Australia,Organic,2025-05-24,4,2026-07-25 00:18:27.354398
1089,"Murray, Matthews and Johnson",E-Commerce,United Kingdom,Organic,2024-12-13,10,2026-07-25 00:18:27.354765
1090,Jones-Schultz,Consulting,Canada,Partner,2023-06-30,9,2026-07-25 00:18:27.355031
1091,"Haynes, Mcbride and Gutierrez",Marketing,Singapore,Partner,2023-12-09,19,2026-07-25 00:18:27.355395
1092,"Nichols, Haynes and Baker",E-Commerce,Germany,Organic,2024-07-02,6,2026-07-25 00:18:27.355778
1093,Ross Ltd,Education,Germany,Referral,2024-03-22,20,2026-07-25 00:18:27.355941
1094,Spencer and Sons,E-Commerce,Singapore,Social Media,2024-06-15,13,2026-07-25 00:18:27.356098
1095,Gomez-Shannon,SaaS,Germany,Paid Ads,2025-01-10,8,2026-07-25 00:18:27.356355
1096,Valentine Ltd,SaaS,Singapore,Partner,2024-02-22,9,2026-07-25 00:18:27.356513
1097,Mclaughlin-Young,Manufacturing,India,Paid Ads,2023-10-23,10,2026-07-25 00:18:27.356770
1098,Clark-Harris,Education,Canada,Partner,2024-01-12,4,2026-07-25 00:18:27.357032
1099,"Kelly, Maxwell and Wilson",Retail,USA,Paid Ads,2024-01-23,15,2026-07-25 00:18:27.357398
1100,"Sosa, Vasquez and Smith",Manufacturing,Canada,Social Media,2023-05-02,14,2026-07-25 00:18:27.357784
1101,Charles LLC,E-Commerce,Singapore,Organic,2025-04-21,7,2026-07-25 00:18:27.357950
1102,Vasquez-Galloway,Logistics,USA,Partner,2025-08-22,16,2026-07-25 00:18:27.358215
1103,Henry-Joyce,Consulting,United Kingdom,Paid Ads,2025-06-11,2,2026-07-25 00:18:27.358472
1104,Sanders-Christensen,Consulting,United Kingdom,Referral,2025-03-05,3,2026-07-25 00:18:27.358727
1105,Fox Group,Education,Singapore,Outbound Sales,2023-07-19,13,2026-07-25 00:18:27.358879
1106,"Johnson, Reed and Dalton",Healthcare,United Kingdom,Outbound Sales,2025-01-13,19,2026-07-25 00:18:27.359244
1107,Bray-Wolfe,SaaS,USA,Referral,2023-09-29,7,2026-07-25 00:18:27.359505
1108,Norris-Smith,SaaS,USA,Organic,2024-12-15,15,2026-07-25 00:18:27.359783
1109,Carpenter-Nguyen,SaaS,Canada,Social Media,2023-11-24,7,2026-07-25 00:18:27.360336
1110,Lopez-Baker,Education,Canada,Partner,2025-08-09,17,2026-07-25 00:18:27.360681
1111,Mullen-Cooper,Marketing,Singapore,Organic,2024-02-23,1,2026-07-25 00:18:27.360947
1112,Coleman-Barnes,Retail,Canada,Partner,2023-10-13,20,2026-07-25 00:18:27.361206
1113,Dickerson-Ramirez,Logistics,USA,Partner,2024-08-01,19,2026-07-25 00:18:27.361470
1114,"Anderson, Johnston and Perez",Consulting,Canada,Paid Ads,2023-10-07,6,2026-07-25 00:18:27.361876
1115,"Nelson, Young and Reynolds",Education,Singapore,Social Media,2023-06-05,3,2026-07-25 00:18:27.362285
1116,Thomas Ltd,Education,India,Partner,2024-08-14,2,2026-07-25 00:18:27.362456
1117,Shaffer-Thompson,Healthcare,United Kingdom,Outbound Sales,2023-08-21,7,2026-07-25 00:18:27.362714
1118,Cowan Ltd,Retail,Singapore,Referral,2025-02-15,7,2026-07-25 00:18:27.362871
1119,"Le, Floyd and Evans",Education,Singapore,Partner,2025-03-14,17,2026-07-25 00:18:27.363227
1120,"Williams, Garcia and Martin",SaaS,United Kingdom,Social Media,2025-05-23,1,2026-07-25 00:18:27.363584
1121,Woods-Soto,Logistics,USA,Social Media,2023-12-01,6,2026-07-25 00:18:27.363871
1122,"Cook, Ward and Castro",E-Commerce,United Kingdom,Organic,2024-11-29,8,2026-07-25 00:18:27.364237
1123,Smith-Martinez,Education,Australia,Paid Ads,2024-02-05,9,2026-07-25 00:18:27.364491
1124,"Gonzalez, Johnston and Banks",Marketing,Germany,Paid Ads,2025-11-21,15,2026-07-25 00:18:27.364847
1125,Kelly-Nunez,Education,USA,Partner,2023-09-29,10,2026-07-25 00:18:27.365104
1126,"Griffin, Miller and Austin",Consulting,United Kingdom,Outbound Sales,2025-01-27,13,2026-07-25 00:18:27.365458
1127,"Frye, Oneill and Davidson",E-Commerce,India,Organic,2024-12-21,17,2026-07-25 00:18:27.365853
1128,Welch-Duncan,Manufacturing,Australia,Social Media,2024-06-08,20,2026-07-25 00:18:27.366162
1129,Martin and Sons,E-Commerce,Canada,Paid Ads,2023-04-21,4,2026-07-25 00:18:27.366328
1130,Delgado-Page,Logistics,India,Paid Ads,2024-05-01,9,2026-07-25 00:18:27.366583
1131,"Foster, Barron and Norman",Manufacturing,United Kingdom,Paid Ads,2025-07-29,9,2026-07-25 00:18:27.366941
1132,"Matthews, Sheppard and Gutierrez",Education,USA,Referral,2024-07-18,17,2026-07-25 00:18:27.367375
1133,Martinez and Sons,Retail,India,Outbound Sales,2023-10-13,13,2026-07-25 00:18:27.367542
1134,Shepard-Haynes,Manufacturing,Singapore,Referral,2025-10-25,1,2026-07-25 00:18:27.367826
1135,Jackson Inc,Logistics,Canada,Paid Ads,2023-05-05,14,2026-07-25 00:18:27.368041
1136,Zuniga Group,Marketing,Germany,Social Media,2023-05-29,2,2026-07-25 00:18:27.368207
1137,Johnson Group,E-Commerce,Singapore,Outbound Sales,2025-05-01,7,2026-07-25 00:18:27.368367
1138,Garcia PLC,Manufacturing,Singapore,Social Media,2025-03-24,8,2026-07-25 00:18:27.368532
1139,Pena Group,Consulting,Singapore,Partner,2023-08-30,12,2026-07-25 00:18:27.368699
1140,Wright LLC,Consulting,Canada,Referral,2024-04-25,18,2026-07-25 00:18:27.368866
1141,"Martinez, Rose and Jackson",Healthcare,Canada,Organic,2024-11-19,16,2026-07-25 00:18:27.369246
1142,"Kelly, Herman and Lin",Healthcare,Singapore,Paid Ads,2023-02-24,18,2026-07-25 00:18:27.369626
1143,"Donovan, Dunn and Taylor",Healthcare,Singapore,Paid Ads,2024-12-26,3,2026-07-25 00:18:27.370045
1144,"Thompson, Harper and Welch",Retail,Canada,Referral,2025-12-19,10,2026-07-25 00:18:27.370465
1145,"Graham, Bowman and Ferguson",Marketing,United Kingdom,Paid Ads,2025-09-14,12,2026-07-25 00:18:27.370880
1146,Fernandez-Ballard,Education,Australia,Paid Ads,2024-06-23,15,2026-07-25 00:18:27.371173
1147,Diaz-Green,Finance,Germany,Organic,2024-11-17,19,2026-07-25 00:18:27.371466
1148,Smith and Sons,E-Commerce,Australia,Organic,2024-04-16,16,2026-07-25 00:18:27.371640
1149,Harrison-Smith,Retail,Australia,Organic,2024-06-18,13,2026-07-25 00:18:27.371899
1150,Evans-Cannon,Consulting,Canada,Partner,2025-02-03,2,2026-07-25 00:18:27.372130
1151,"Hall, Smith and Brooks",Healthcare,USA,Referral,2024-03-31,11,2026-07-25 00:18:27.372446
1152,"Kim, Wright and Espinoza",Marketing,Australia,Partner,2024-10-01,5,2026-07-25 00:18:27.372764
1153,Clayton-Walker,Manufacturing,United Kingdom,Social Media,2025-09-30,6,2026-07-25 00:18:27.372990
1154,Garrett-Black,Finance,Germany,Paid Ads,2023-05-04,6,2026-07-25 00:18:27.373213
1155,"Cohen, Mitchell and Paul",Manufacturing,Singapore,Organic,2025-08-10,1,2026-07-25 00:18:27.373523
1156,Lopez-Jones,Logistics,Canada,Referral,2024-02-22,6,2026-07-25 00:18:27.373747
1157,Rodriguez-Gibson,E-Commerce,United Kingdom,Referral,2023-08-01,16,2026-07-25 00:18:27.373993
1158,Graves-Vasquez,Finance,USA,Outbound Sales,2024-12-04,14,2026-07-25 00:18:27.374218
1159,Hernandez PLC,Marketing,Germany,Partner,2024-05-13,16,2026-07-25 00:18:27.374355
1160,Compton LLC,Marketing,India,Organic,2023-02-04,18,2026-07-25 00:18:27.374490
1161,Espinoza Ltd,Retail,Singapore,Paid Ads,2024-02-23,1,2026-07-25 00:18:27.374627
1162,Davis Inc,Manufacturing,United Kingdom,Outbound Sales,2023-01-13,7,2026-07-25 00:18:27.374762
1163,Peterson LLC,SaaS,Singapore,Organic,2025-02-05,8,2026-07-25 00:18:27.374895
1164,Ford-Moody,Retail,Singapore,Paid Ads,2025-02-13,10,2026-07-25 00:18:27.375114
1165,Bridges and Sons,Healthcare,India,Partner,2024-05-28,17,2026-07-25 00:18:27.375249
1166,Rowe-Jones,E-Commerce,Canada,Referral,2023-03-29,3,2026-07-25 00:18:27.375523
1167,Lee LLC,SaaS,Canada,Paid Ads,2024-12-31,15,2026-07-25 00:18:27.375666
1168,Martinez Ltd,Consulting,Australia,Outbound Sales,2024-08-15,11,2026-07-25 00:18:27.375826
1169,Wise-Ramos,Marketing,Singapore,Referral,2024-01-22,11,2026-07-25 00:18:27.376135
1170,Murray Inc,Logistics,Canada,Referral,2023-02-22,6,2026-07-25 00:18:27.376327
1171,"Hendrix, Kennedy and Maldonado",Marketing,India,Referral,2025-03-20,8,2026-07-25 00:18:27.376643
1172,Moore-Chandler,Healthcare,USA,Social Media,2024-04-29,1,2026-07-25 00:18:27.376866
1173,"Martinez, Olson and Evans",E-Commerce,Australia,Referral,2025-05-03,4,2026-07-25 00:18:27.377177
1174,Boyer and Sons,Manufacturing,Singapore,Social Media,2024-07-13,2,2026-07-25 00:18:27.377312
1175,Chen LLC,Marketing,Singapore,Paid Ads,2023-06-25,18,2026-07-25 00:18:27.377446
1176,Bauer PLC,E-Commerce,India,Outbound Sales,2023-01-24,2,2026-07-25 00:18:27.377581
1177,Mccormick-Smith,Finance,Singapore,Organic,2023-07-05,2,2026-07-25 00:18:27.377819
1178,"Logan, Alvarez and Carlson",Finance,Germany,Partner,2023-03-07,13,2026-07-25 00:18:27.378134
1179,Wright Group,Finance,Australia,Paid Ads,2024-07-30,16,2026-07-25 00:18:27.378270
1180,"Montgomery, Galvan and Shea",Healthcare,USA,Social Media,2023-05-22,1,2026-07-25 00:18:27.378572
1181,Brown Ltd,Education,Germany,Social Media,2025-08-29,4,2026-07-25 00:18:27.378705
1182,"Herrera, Rodriguez and Freeman",Consulting,Canada,Outbound Sales,2023-08-28,20,2026-07-25 00:18:27.379006
1183,"Kramer, Sherman and Trujillo",Healthcare,Germany,Organic,2024-05-07,17,2026-07-25 00:18:27.379309
1184,"Lee, Norris and Howard",E-Commerce,India,Paid Ads,2024-11-12,4,2026-07-25 00:18:27.379611
1185,Roach-Washington,Finance,Germany,Referral,2023-07-29,20,2026-07-25 00:18:27.379845
1186,"Phillips, Terry and Lopez",Retail,United Kingdom,Paid Ads,2024-11-10,17,2026-07-25 00:18:27.380154
1187,"Bailey, Oconnor and Hill",Retail,Canada,Social Media,2023-10-17,14,2026-07-25 00:18:27.380456
1188,"Martin, Schmidt and Cole",Education,USA,Organic,2025-07-19,18,2026-07-25 00:18:27.380757
1189,"Richardson, Smith and Little",Logistics,USA,Social Media,2024-02-14,16,2026-07-25 00:18:27.381055
1190,"Lopez, Smith and Vincent",Manufacturing,USA,Organic,2024-08-11,1,2026-07-25 00:18:27.381350
1191,Flores Inc,Finance,India,Outbound Sales,2025-08-21,16,2026-07-25 00:18:27.381481
1192,"Fuentes, Lee and Vega",Healthcare,India,Outbound Sales,2025-10-19,3,2026-07-25 00:18:27.381777
1193,Austin LLC,Finance,Canada,Social Media,2025-05-06,8,2026-07-25 00:18:27.381934
1194,"Morris, Davis and Hopkins",Logistics,Canada,Paid Ads,2024-09-28,15,2026-07-25 00:18:27.382236
1195,White Inc,SaaS,India,Referral,2023-03-10,2,2026-07-25 00:18:27.382367
1196,Washington Inc,Education,Canada,Social Media,2023-11-10,11,2026-07-25 00:18:27.382509
1197,"May, Price and Burns",Marketing,Singapore,Organic,2023-02-19,4,2026-07-25 00:18:27.382850
1198,"Garza, Williams and Walker",SaaS,India,Referral,2025-08-27,6,2026-07-25 00:18:27.383207
1199,Conrad and Sons,Manufacturing,Canada,Partner,2023-04-21,20,2026-07-25 00:18:27.383346
1200,Hebert-Collier,Education,Singapore,Organic,2025-10-15,12,2026-07-25 00:18:27.383562
1201,"Brown, Grant and Hurley",Manufacturing,USA,Organic,2024-12-28,13,2026-07-25 00:18:27.383881
1202,Bauer-Brown,Marketing,Germany,Paid Ads,2024-10-08,13,2026-07-25 00:18:27.384099
1203,Rice-Navarro,Logistics,United Kingdom,Partner,2025-08-16,6,2026-07-25 00:18:27.384310
1204,Blackburn PLC,Finance,USA,Social Media,2024-04-17,2,2026-07-25 00:18:27.384441
1205,Hardy PLC,Healthcare,India,Partner,2023-05-31,19,2026-07-25 00:18:27.384569
1206,Lee Ltd,Logistics,United Kingdom,Outbound Sales,2024-08-21,15,2026-07-25 00:18:27.384698
1207,"Garrett, White and Curry",Healthcare,Australia,Partner,2024-01-22,12,2026-07-25 00:18:27.384994
1208,"Garcia, Fowler and Howard",E-Commerce,India,Social Media,2024-10-06,5,2026-07-25 00:18:27.385289
1209,"Ortega, Andrade and Jackson",Logistics,Germany,Organic,2024-12-13,14,2026-07-25 00:18:27.385580
1210,"Morales, Morgan and Moore",Logistics,India,Organic,2023-10-08,9,2026-07-25 00:18:27.385888
1211,Mahoney-Orr,Manufacturing,India,Social Media,2025-07-20,17,2026-07-25 00:18:27.386101
1212,Kirk-Gutierrez,E-Commerce,Singapore,Outbound Sales,2025-05-04,8,2026-07-25 00:18:27.386307
1213,Mckenzie-Morris,Manufacturing,Australia,Outbound Sales,2025-09-10,20,2026-07-25 00:18:27.386514
1214,"Gardner, Brooks and Pierce",Finance,Germany,Social Media,2024-01-09,8,2026-07-25 00:18:27.386802
1215,Nixon-West,Logistics,Canada,Social Media,2024-01-30,13,2026-07-25 00:18:27.387007
1216,Barber LLC,Healthcare,United Kingdom,Outbound Sales,2024-09-08,20,2026-07-25 00:18:27.387133
1217,Holmes LLC,SaaS,India,Social Media,2025-07-14,6,2026-07-25 00:18:27.387258
1218,Joyce-Lewis,Consulting,United Kingdom,Partner,2023-01-11,16,2026-07-25 00:18:27.387461
1219,Ingram Ltd,Healthcare,India,Partner,2024-05-04,11,2026-07-25 00:18:27.387587
1220,"Dixon, Duncan and Duncan",Retail,Canada,Paid Ads,2024-03-04,2,2026-07-25 00:18:27.387892
1221,Stevens and Sons,Consulting,USA,Outbound Sales,2023-05-27,13,2026-07-25 00:18:27.388027
1222,Richardson-Perkins,Marketing,United Kingdom,Referral,2023-08-04,3,2026-07-25 00:18:27.388231
1223,Shepherd-Davis,Logistics,Germany,Outbound Sales,2023-12-28,15,2026-07-25 00:18:27.388435
1224,"Hardin, Navarro and Cummings",Finance,United Kingdom,Partner,2024-09-13,15,2026-07-25 00:18:27.388719
1225,Freeman Ltd,Manufacturing,India,Partner,2025-01-19,1,2026-07-25 00:18:27.388845
1226,"Weiss, Davis and May",Finance,Germany,Partner,2025-12-27,2,2026-07-25 00:18:27.389128
1227,"Stokes, James and Deleon",Consulting,Australia,Organic,2023-02-28,3,2026-07-25 00:18:27.389412
1228,Hobbs-Hamilton,E-Commerce,Australia,Social Media,2024-06-03,10,2026-07-25 00:18:27.389618
1229,Adkins PLC,Consulting,Australia,Referral,2023-07-07,15,2026-07-25 00:18:27.389742
1230,"Waters, Reyes and Torres",Manufacturing,Canada,Organic,2023-01-18,8,2026-07-25 00:18:27.390046
1231,Fernandez-Hernandez,Logistics,Canada,Outbound Sales,2023-03-05,20,2026-07-25 00:18:27.390252
1232,"Walker, Williams and Dennis",E-Commerce,Germany,Social Media,2025-02-19,12,2026-07-25 00:18:27.390535
1233,Mullins-Johnston,Logistics,India,Organic,2024-09-02,8,2026-07-25 00:18:27.390736
1234,Reynolds Group,SaaS,Canada,Paid Ads,2023-05-20,10,2026-07-25 00:18:27.390860
1235,Rogers Group,Consulting,Australia,Paid Ads,2023-08-18,4,2026-07-25 00:18:27.390985
1236,"Williams, Ross and Miller",SaaS,USA,Partner,2025-06-06,5,2026-07-25 00:18:27.391267
1237,Ayala-Anderson,Marketing,India,Paid Ads,2025-02-18,20,2026-07-25 00:18:27.391467
1238,Hansen-Freeman,Retail,USA,Organic,2023-07-29,13,2026-07-25 00:18:27.391667
1239,"Gonzalez, Gilbert and Fitzgerald",Retail,Germany,Referral,2025-10-10,11,2026-07-25 00:18:27.391971
1240,Jones Group,Finance,United Kingdom,Partner,2024-01-18,2,2026-07-25 00:18:27.392493
1241,"Glass, Davis and Powers",E-Commerce,India,Partner,2024-05-17,15,2026-07-25 00:18:27.392958
1242,Bailey-Flores,E-Commerce,Australia,Referral,2024-10-19,16,2026-07-25 00:18:27.393183
1243,"Johnson, Torres and Huerta",SaaS,Australia,Social Media,2025-07-11,2,2026-07-25 00:18:27.393474
1244,Hanson-Alexander,Consulting,Germany,Outbound Sales,2025-08-15,16,2026-07-25 00:18:27.393680
1245,Jennings and Sons,Consulting,United Kingdom,Referral,2023-12-29,19,2026-07-25 00:18:27.393806
1246,Singh and Sons,Healthcare,Singapore,Referral,2023-05-14,4,2026-07-25 00:18:27.394026
1247,Melton LLC,Marketing,Singapore,Outbound Sales,2025-08-22,20,2026-07-25 00:18:27.394156
1248,Benson-Rodriguez,Manufacturing,Australia,Partner,2023-01-22,14,2026-07-25 00:18:27.394363
1249,Johnson-Clark,E-Commerce,Singapore,Referral,2024-11-30,9,2026-07-25 00:18:27.394569
1250,Harris PLC,Marketing,Canada,Paid Ads,2025-04-15,15,2026-07-25 00:18:27.394695
1251,"Webb, Blair and Thomas",Healthcare,USA,Partner,2024-02-06,20,2026-07-25 00:18:27.394979
1252,"Smith, Aguilar and Alvarado",Consulting,Canada,Social Media,2025-12-21,18,2026-07-25 00:18:27.395264
1253,Jackson-Campbell,Manufacturing,Singapore,Social Media,2023-03-09,18,2026-07-25 00:18:27.395467
1254,"Nelson, Marshall and Landry",Retail,USA,Referral,2025-12-18,20,2026-07-25 00:18:27.395751
1255,Guerrero-Alvarado,Education,Singapore,Paid Ads,2023-04-14,5,2026-07-25 00:18:27.395975
1256,Lin-Smith,Healthcare,Australia,Outbound Sales,2025-10-22,11,2026-07-25 00:18:27.396183
1257,Hall-James,Finance,United Kingdom,Paid Ads,2025-10-05,18,2026-07-25 00:18:27.396386
1258,Washington-Harper,Logistics,Australia,Outbound Sales,2023-06-04,14,2026-07-25 00:18:27.396589
1259,Gonzalez Group,Consulting,Canada,Partner,2023-05-17,1,2026-07-25 00:18:27.396713
1260,"Smith, Wright and Moreno",Consulting,India,Organic,2025-05-20,13,2026-07-25 00:18:27.396998
1261,Long-Moore,Healthcare,India,Social Media,2024-06-02,2,2026-07-25 00:18:27.397199
1262,"Bell, Garrett and Young",Retail,Canada,Referral,2024-06-22,10,2026-07-25 00:18:27.397481
1263,Cain-Garrett,Education,USA,Organic,2025-02-17,10,2026-07-25 00:18:27.397684
1264,Raymond LLC,Retail,United Kingdom,Outbound Sales,2024-08-24,2,2026-07-25 00:18:27.397807
1265,Peterson Group,Manufacturing,United Kingdom,Partner,2023-12-17,4,2026-07-25 00:18:27.397985
1266,Miller Group,E-Commerce,United Kingdom,Social Media,2025-10-17,18,2026-07-25 00:18:27.398120
1267,"Salazar, Garrett and Perez",Retail,Singapore,Social Media,2025-03-19,18,2026-07-25 00:18:27.398407
1268,"Hernandez, Waller and Browning",Marketing,USA,Outbound Sales,2024-01-09,10,2026-07-25 00:18:27.398693
1269,Daniels-Clark,SaaS,Germany,Partner,2024-05-26,14,2026-07-25 00:18:27.398896
1270,"Weaver, Mcbride and Huffman",Manufacturing,Australia,Organic,2023-08-04,1,2026-07-25 00:18:27.399205
1271,"Thornton, Mills and Taylor",Education,USA,Outbound Sales,2024-04-25,15,2026-07-25 00:18:27.399530
1272,"Fitzpatrick, Stark and Stewart",Retail,Singapore,Social Media,2023-08-14,12,2026-07-25 00:18:27.399827
1273,"Fry, Wilson and Stewart",E-Commerce,Australia,Social Media,2025-05-15,20,2026-07-25 00:18:27.400145
1274,"Johnson, Flores and Dudley",Retail,United Kingdom,Social Media,2023-08-15,7,2026-07-25 00:18:27.400438
1275,Ramos-Peck,Education,Germany,Referral,2024-09-30,3,2026-07-25 00:18:27.400643
1276,"Hill, Maxwell and Rodriguez",Healthcare,USA,Social Media,2025-09-16,17,2026-07-25 00:18:27.400928
