usage_id,customer_id,usage_month,active_users,api_requests,storage_used_gb,login_count,created_at
10647,1302,2026-01-09,4,3327,7.07,452,2026-07-25 00:18:32.164605
10648,1303,2025-03-05,1,2489,5.43,448,2026-07-25 00:18:32.164620
10649,1303,2025-04-04,5,2359,35.4,182,2026-07-25 00:18:32.164632
10650,1303,2025-05-04,4,1110,35.1,71,2026-07-25 00:18:32.164645
10651,1303,2025-06-03,2,3292,16.95,386,2026-07-25 00:18:32.164656
10652,1303,2025-07-03,1,4078,33.48,109,2026-07-25 00:18:32.164668
10653,1303,2025-08-02,1,2563,27.85,272,2026-07-25 00:18:32.164679
10654,1304,2023-09-23,30,124443,662.39,450,2026-07-25 00:18:32.164696
10655,1304,2023-10-23,65,146012,797.99,405,2026-07-25 00:18:32.164708
10656,1304,2023-11-22,11,77688,528.76,469,2026-07-25 00:18:32.164719
10657,1304,2023-12-22,76,103010,271.95,59,2026-07-25 00:18:32.164732
10658,1304,2024-01-21,2,137174,557.0,443,2026-07-25 00:18:32.164743
10659,1304,2024-02-20,60,148394,410.77,152,2026-07-25 00:18:32.164771
10660,1304,2024-03-21,80,130552,474.04,124,2026-07-25 00:18:32.164786
10661,1304,2024-04-20,20,133961,785.18,495,2026-07-25 00:18:32.164798
10662,1304,2024-05-20,28,92299,582.64,346,2026-07-25 00:18:32.164810
10663,1304,2024-06-19,31,82231,569.88,377,2026-07-25 00:18:32.164821
10664,1304,2024-07-19,90,65845,456.25,321,2026-07-25 00:18:32.164849
10665,1304,2024-08-18,74,62529,383.83,240,2026-07-25 00:18:32.164862
10666,1304,2024-09-17,88,30154,427.09,59,2026-07-25 00:18:32.164874
10667,1304,2024-10-17,90,53584,572.38,83,2026-07-25 00:18:32.164885
10668,1304,2024-11-16,84,36978,599.25,14,2026-07-25 00:18:32.164897
10669,1304,2024-12-16,9,118267,665.84,150,2026-07-25 00:18:32.164908
10670,1305,2023-08-22,3,2766,19.18,77,2026-07-25 00:18:32.164925
10671,1305,2023-09-21,2,2609,15.46,436,2026-07-25 00:18:32.164937
10672,1305,2023-10-21,3,1147,22.77,441,2026-07-25 00:18:32.164949
10673,1305,2023-11-20,2,3237,9.94,390,2026-07-25 00:18:32.165025
10674,1305,2023-12-20,3,2263,24.66,256,2026-07-25 00:18:32.165098
10675,1305,2024-01-19,1,1092,22.72,470,2026-07-25 00:18:32.165147
10676,1305,2024-02-18,1,1509,33.21,197,2026-07-25 00:18:32.165226
10677,1306,2023-03-21,12,20938,188.59,283,2026-07-25 00:18:32.165246
10678,1306,2023-04-20,20,28299,146.87,334,2026-07-25 00:18:32.165257
10679,1306,2023-05-20,13,24265,73.65,56,2026-07-25 00:18:32.165267
10680,1306,2023-06-19,15,28370,79.22,432,2026-07-25 00:18:32.165277
10681,1306,2023-07-19,22,17162,141.25,147,2026-07-25 00:18:32.165286
10682,1306,2023-08-18,17,29106,110.4,252,2026-07-25 00:18:32.165295
10683,1306,2023-09-17,3,9824,87.94,49,2026-07-25 00:18:32.165304
10684,1306,2023-10-17,23,5162,143.13,24,2026-07-25 00:18:32.165330
10685,1307,2024-11-24,9,19096,182.08,97,2026-07-25 00:18:32.165344
10686,1307,2024-12-24,19,27790,198.22,52,2026-07-25 00:18:32.165353
10687,1307,2025-01-23,8,12333,176.69,256,2026-07-25 00:18:32.165366
10688,1307,2025-02-22,17,22682,156.53,133,2026-07-25 00:18:32.165375
10689,1307,2025-03-24,21,28338,133.43,196,2026-07-25 00:18:32.165396
10690,1307,2025-04-23,12,19783,190.86,494,2026-07-25 00:18:32.165407
10691,1308,2023-07-24,8,26074,152.7,21,2026-07-25 00:18:32.165420
10692,1308,2023-08-23,3,21874,147.18,352,2026-07-25 00:18:32.165443
10693,1308,2023-09-22,6,7977,90.65,19,2026-07-25 00:18:32.165454
10694,1308,2023-10-22,6,23572,141.65,478,2026-07-25 00:18:32.165463
10695,1308,2023-11-21,20,13831,142.57,104,2026-07-25 00:18:32.165471
10696,1308,2023-12-21,6,22323,159.11,392,2026-07-25 00:18:32.165480
10697,1308,2024-01-20,11,9431,73.12,408,2026-07-25 00:18:32.165490
10698,1308,2024-02-19,24,10085,186.38,225,2026-07-25 00:18:32.165499
10699,1308,2024-03-20,10,16399,153.27,169,2026-07-25 00:18:32.165507
10700,1309,2023-01-19,1,1175,25.45,238,2026-07-25 00:18:32.165520
10701,1309,2023-02-18,2,4839,28.63,247,2026-07-25 00:18:32.165529
10702,1309,2023-03-20,4,4648,17.98,72,2026-07-25 00:18:32.165538
10703,1309,2023-04-19,5,3182,9.37,99,2026-07-25 00:18:32.165562
10704,1310,2023-01-09,2,1963,14.26,408,2026-07-25 00:18:32.165574
10705,1310,2023-02-08,1,4599,5.7,356,2026-07-25 00:18:32.165582
10706,1310,2023-03-10,1,1352,26.65,283,2026-07-25 00:18:32.165590
10707,1310,2023-04-09,2,748,26.98,40,2026-07-25 00:18:32.165599
10708,1310,2023-05-09,1,2102,10.48,143,2026-07-25 00:18:32.165608
10709,1310,2023-06-08,1,1781,33.36,147,2026-07-25 00:18:32.165617
10710,1311,2025-01-08,5,4744,11.81,391,2026-07-25 00:18:32.165628
10711,1311,2025-02-07,2,2174,37.77,160,2026-07-25 00:18:32.165638
10712,1311,2025-03-09,4,3278,29.28,102,2026-07-25 00:18:32.165646
10713,1311,2025-04-08,5,2737,31.59,104,2026-07-25 00:18:32.165655
10714,1311,2025-05-08,3,4812,33.84,93,2026-07-25 00:18:32.165665
10715,1311,2025-06-07,3,2379,26.28,201,2026-07-25 00:18:32.165674
10716,1311,2025-07-07,5,2168,19.78,286,2026-07-25 00:18:32.165682
10717,1311,2025-08-06,3,2606,8.21,230,2026-07-25 00:18:32.165720
10718,1312,2025-07-21,19,11962,63.09,344,2026-07-25 00:18:32.165749
10719,1312,2025-08-20,16,11331,194.7,304,2026-07-25 00:18:32.165762
10720,1312,2025-09-19,1,6060,172.31,176,2026-07-25 00:18:32.165770
10721,1312,2025-10-19,14,13682,161.93,487,2026-07-25 00:18:32.165780
10722,1312,2025-11-18,17,12306,112.54,110,2026-07-25 00:18:32.165788
10723,1312,2025-12-18,22,26217,111.86,253,2026-07-25 00:18:32.165811
10724,1312,2026-01-17,15,16885,97.79,152,2026-07-25 00:18:32.165820
10725,1312,2026-02-16,21,9613,49.83,81,2026-07-25 00:18:32.165828
10726,1312,2026-03-18,5,8143,51.14,306,2026-07-25 00:18:32.165837
10727,1312,2026-04-17,24,12319,104.23,388,2026-07-25 00:18:32.165846
10728,1313,2024-03-08,3,633,10.45,52,2026-07-25 00:18:32.165861
10729,1313,2024-04-07,2,3312,16.78,96,2026-07-25 00:18:32.165871
10730,1313,2024-05-07,1,807,7.94,165,2026-07-25 00:18:32.165882
10731,1314,2023-10-15,92,35117,875.28,436,2026-07-25 00:18:32.165896
10732,1314,2023-11-14,62,135825,686.88,103,2026-07-25 00:18:32.165906
10733,1314,2023-12-14,45,94117,251.53,90,2026-07-25 00:18:32.165914
10734,1314,2024-01-13,13,63850,341.63,359,2026-07-25 00:18:32.165923
10735,1314,2024-02-12,37,53291,527.37,336,2026-07-25 00:18:32.165931
10736,1314,2024-03-13,71,41633,202.93,195,2026-07-25 00:18:32.165940
10737,1314,2024-04-12,38,69800,573.26,116,2026-07-25 00:18:32.165949
10738,1314,2024-05-12,18,46522,267.74,285,2026-07-25 00:18:32.165957
10739,1314,2024-06-11,52,137083,621.34,78,2026-07-25 00:18:32.165965
10740,1315,2023-02-27,1,1476,37.58,379,2026-07-25 00:18:32.165987
10741,1315,2023-03-29,4,4564,19.84,146,2026-07-25 00:18:32.165998
10742,1315,2023-04-28,2,1816,31.26,468,2026-07-25 00:18:32.166053
10743,1315,2023-05-28,5,3239,38.44,108,2026-07-25 00:18:32.166065
10744,1315,2023-06-27,5,4196,29.98,296,2026-07-25 00:18:32.166074
10745,1315,2023-07-27,3,2490,16.56,446,2026-07-25 00:18:32.166083
10746,1315,2023-08-26,5,663,31.47,493,2026-07-25 00:18:32.166118
10747,1315,2023-09-25,3,4441,20.9,232,2026-07-25 00:18:32.166132
10748,1316,2025-06-17,2,1813,24.15,209,2026-07-25 00:18:32.166145
10749,1316,2025-07-17,3,791,8.1,441,2026-07-25 00:18:32.166154
10750,1316,2025-08-16,5,2282,31.47,333,2026-07-25 00:18:32.166164
10751,1316,2025-09-15,3,3674,26.81,414,2026-07-25 00:18:32.166175
10752,1316,2025-10-15,2,2527,6.74,147,2026-07-25 00:18:32.166184
10753,1317,2024-10-09,1,2744,17.77,85,2026-07-25 00:18:32.166196
10754,1317,2024-11-08,1,4817,6.47,213,2026-07-25 00:18:32.166205
10755,1317,2024-12-08,5,3756,16.97,196,2026-07-25 00:18:32.166213
10756,1317,2025-01-07,4,2680,32.67,15,2026-07-25 00:18:32.166235
10757,1317,2025-02-06,5,4139,22.74,166,2026-07-25 00:18:32.166245
10758,1317,2025-03-08,4,2843,30.37,166,2026-07-25 00:18:32.166254
10759,1318,2025-08-07,81,39702,791.77,453,2026-07-25 00:18:32.166268
10760,1318,2025-09-06,17,100228,403.26,475,2026-07-25 00:18:32.166277
10761,1318,2025-10-06,7,148716,436.37,226,2026-07-25 00:18:32.166286
10762,1318,2025-11-05,68,53681,574.26,479,2026-07-25 00:18:32.166309
10763,1318,2025-12-05,25,89733,793.45,322,2026-07-25 00:18:32.166319
10764,1318,2026-01-04,8,137636,349.74,375,2026-07-25 00:18:32.166328
10765,1318,2026-02-03,8,91827,761.72,70,2026-07-25 00:18:32.166337
10766,1318,2026-03-05,10,97981,731.7,259,2026-07-25 00:18:32.166346
10767,1318,2026-04-04,88,73685,295.81,182,2026-07-25 00:18:32.166356
10768,1319,2023-10-03,4,2304,37.24,220,2026-07-25 00:18:32.166369
10769,1319,2023-11-02,1,1463,36.18,39,2026-07-25 00:18:32.166378
10770,1319,2023-12-02,1,2005,30.7,66,2026-07-25 00:18:32.166389
10771,1319,2024-01-01,3,720,12.89,121,2026-07-25 00:18:32.166399
10772,1319,2024-01-31,3,3130,18.46,407,2026-07-25 00:18:32.166409
10773,1319,2024-03-01,1,4478,32.62,419,2026-07-25 00:18:32.166417
10774,1320,2023-02-25,2,1839,19.37,43,2026-07-25 00:18:32.166431
10775,1320,2023-03-27,2,1021,34.21,208,2026-07-25 00:18:32.166453
10776,1320,2023-04-26,3,2098,36.39,300,2026-07-25 00:18:32.166464
10777,1321,2024-07-26,4,4568,28.3,75,2026-07-25 00:18:32.166476
10778,1321,2024-08-25,5,4773,29.79,403,2026-07-25 00:18:32.166492
10779,1321,2024-09-24,4,750,13.54,308,2026-07-25 00:18:32.166505
10780,1321,2024-10-24,2,2536,25.29,43,2026-07-25 00:18:32.166514
10781,1321,2024-11-23,3,2130,37.5,434,2026-07-25 00:18:32.166583
10782,1321,2024-12-23,3,1740,34.15,78,2026-07-25 00:18:32.166608
10783,1321,2025-01-22,4,4559,37.4,275,2026-07-25 00:18:32.166635
10784,1322,2025-05-05,3,3776,27.25,78,2026-07-25 00:18:32.166725
10785,1322,2025-06-04,1,3594,20.36,288,2026-07-25 00:18:32.166833
10786,1322,2025-07-04,1,1796,11.52,315,2026-07-25 00:18:32.166885
10787,1322,2025-08-03,5,4418,8.17,159,2026-07-25 00:18:32.166938
10788,1322,2025-09-02,5,1111,27.7,414,2026-07-25 00:18:32.166951
10789,1322,2025-10-02,4,4409,18.87,341,2026-07-25 00:18:32.166961
10790,1322,2025-11-01,2,4148,29.32,323,2026-07-25 00:18:32.166970
10791,1323,2023-07-09,3,4120,21.14,397,2026-07-25 00:18:32.167166
10792,1323,2023-08-08,1,1780,17.5,317,2026-07-25 00:18:32.167221
10793,1323,2023-09-07,5,3401,11.93,40,2026-07-25 00:18:32.167313
10794,1324,2023-11-22,5,8302,55.04,365,2026-07-25 00:18:32.167341
10795,1324,2023-12-22,9,25478,43.96,379,2026-07-25 00:18:32.167355
10796,1324,2024-01-21,4,18521,187.84,197,2026-07-25 00:18:32.167372
10797,1324,2024-02-20,16,27065,126.53,342,2026-07-25 00:18:32.167382
10798,1324,2024-03-21,19,17112,56.86,107,2026-07-25 00:18:32.167395
10799,1324,2024-04-20,24,20055,109.54,270,2026-07-25 00:18:32.167407
10800,1324,2024-05-20,9,12604,121.86,455,2026-07-25 00:18:32.167418
10801,1324,2024-06-19,8,6341,165.67,250,2026-07-25 00:18:32.168000
10802,1324,2024-07-19,8,6447,165.82,129,2026-07-25 00:18:32.168039
10803,1325,2025-09-04,84,138087,753.04,132,2026-07-25 00:18:32.168076
10804,1325,2025-10-04,42,90755,703.88,34,2026-07-25 00:18:32.168090
10805,1325,2025-11-03,83,133673,209.29,336,2026-07-25 00:18:32.168102
10806,1325,2025-12-03,34,43002,281.61,84,2026-07-25 00:18:32.168114
10807,1325,2026-01-02,59,147075,864.67,362,2026-07-25 00:18:32.168125
10808,1325,2026-02-01,61,129574,719.94,21,2026-07-25 00:18:32.168136
10809,1325,2026-03-03,83,84384,451.47,237,2026-07-25 00:18:32.168148
10810,1325,2026-04-02,31,115609,785.34,224,2026-07-25 00:18:32.168160
10811,1325,2026-05-02,66,37111,765.85,104,2026-07-25 00:18:32.168171
10812,1325,2026-06-01,38,74418,378.74,301,2026-07-25 00:18:32.168182
10813,1325,2026-07-01,72,39903,782.47,347,2026-07-25 00:18:32.168192
10814,1325,2026-07-31,17,61894,336.89,19,2026-07-25 00:18:32.168203
10815,1325,2026-08-30,60,126269,617.43,498,2026-07-25 00:18:32.168231
10816,1325,2026-09-29,88,63191,851.63,249,2026-07-25 00:18:32.168243
10817,1325,2026-10-29,21,139190,297.14,177,2026-07-25 00:18:32.168255
10818,1325,2026-11-28,12,125561,600.57,374,2026-07-25 00:18:32.168269
10819,1326,2024-03-22,3,9023,76.69,373,2026-07-25 00:18:32.168286
10820,1326,2024-04-21,19,15267,165.63,423,2026-07-25 00:18:32.168330
10821,1326,2024-05-21,4,5300,171.13,348,2026-07-25 00:18:32.168343
10822,1326,2024-06-20,20,21038,99.66,341,2026-07-25 00:18:32.168355
10823,1326,2024-07-20,11,13451,143.04,90,2026-07-25 00:18:32.168366
10824,1326,2024-08-19,13,24800,160.37,243,2026-07-25 00:18:32.168377
10825,1326,2024-09-18,25,9771,166.44,75,2026-07-25 00:18:32.168389
10826,1327,2025-03-27,5,14957,107.77,391,2026-07-25 00:18:32.168406
10827,1327,2025-04-26,21,18258,92.0,194,2026-07-25 00:18:32.168419
10828,1327,2025-05-26,12,13990,139.49,186,2026-07-25 00:18:32.168433
10829,1327,2025-06-25,25,21114,167.81,264,2026-07-25 00:18:32.168445
10830,1327,2025-07-25,25,25200,101.93,258,2026-07-25 00:18:32.168457
10831,1327,2025-08-24,17,27907,80.07,38,2026-07-25 00:18:32.168469
10832,1327,2025-09-23,7,16896,182.76,145,2026-07-25 00:18:32.168502
10833,1327,2025-10-23,8,27757,164.05,460,2026-07-25 00:18:32.168517
10834,1327,2025-11-22,3,14027,108.45,436,2026-07-25 00:18:32.168529
10835,1327,2025-12-22,7,29791,176.71,231,2026-07-25 00:18:32.168542
10836,1327,2026-01-21,19,19809,133.95,333,2026-07-25 00:18:32.168553
10837,1328,2025-05-24,16,44982,239.06,413,2026-07-25 00:18:32.168569
10838,1328,2025-06-23,27,98654,251.72,345,2026-07-25 00:18:32.168581
10839,1328,2025-07-23,45,132907,675.42,272,2026-07-25 00:18:32.168592
10840,1328,2025-08-22,21,59276,296.6,436,2026-07-25 00:18:32.168624
10841,1328,2025-09-21,69,77636,764.47,202,2026-07-25 00:18:32.168637
10842,1328,2025-10-21,42,149824,364.4,60,2026-07-25 00:18:32.168650
10843,1328,2025-11-20,80,146529,361.61,471,2026-07-25 00:18:32.168661
10844,1328,2025-12-20,61,34526,224.27,33,2026-07-25 00:18:32.168672
10845,1328,2026-01-19,35,59232,635.24,496,2026-07-25 00:18:32.168685
10846,1328,2026-02-18,49,128172,787.58,467,2026-07-25 00:18:32.168696
10847,1328,2026-03-20,71,45257,685.88,95,2026-07-25 00:18:32.168707
10848,1328,2026-04-19,96,139495,873.91,14,2026-07-25 00:18:32.168718
10849,1328,2026-05-19,36,48400,286.21,209,2026-07-25 00:18:32.168728
10850,1329,2025-02-04,22,121840,279.7,152,2026-07-25 00:18:32.168746
10851,1329,2025-03-06,7,78348,204.33,224,2026-07-25 00:18:32.168758
10852,1329,2025-04-05,48,124584,425.82,443,2026-07-25 00:18:32.168770
10853,1329,2025-05-05,79,33059,779.34,127,2026-07-25 00:18:32.168782
10854,1329,2025-06-04,32,105635,387.37,290,2026-07-25 00:18:32.168794
10855,1329,2025-07-04,28,121073,489.68,397,2026-07-25 00:18:32.168807
10856,1329,2025-08-03,21,70209,665.88,20,2026-07-25 00:18:32.168818
10857,1329,2025-09-02,94,31253,220.2,401,2026-07-25 00:18:32.168860
10858,1329,2025-10-02,56,65906,203.83,275,2026-07-25 00:18:32.168878
10859,1329,2025-11-01,29,127216,547.21,135,2026-07-25 00:18:32.168921
10860,1329,2025-12-01,33,83607,754.36,28,2026-07-25 00:18:32.168943
10861,1329,2025-12-31,46,129154,602.72,466,2026-07-25 00:18:32.168953
10862,1329,2026-01-30,97,121828,839.04,372,2026-07-25 00:18:32.168962
10863,1329,2026-03-01,85,106482,559.8,22,2026-07-25 00:18:32.168971
10864,1329,2026-03-31,71,47532,690.89,462,2026-07-25 00:18:32.168983
10865,1329,2026-04-30,66,132672,607.64,417,2026-07-25 00:18:32.168992
10866,1330,2024-03-27,104,188881,3880.31,456,2026-07-25 00:18:32.169006
10867,1330,2024-04-26,168,364130,3460.43,342,2026-07-25 00:18:32.169016
10868,1330,2024-05-26,176,212200,2995.62,137,2026-07-25 00:18:32.169024
10869,1330,2024-06-25,242,360585,3630.75,52,2026-07-25 00:18:32.169039
10870,1330,2024-07-25,75,483755,1826.36,460,2026-07-25 00:18:32.169054
10871,1330,2024-08-24,443,183518,1482.64,357,2026-07-25 00:18:32.169063
10872,1330,2024-09-23,79,195907,4333.62,193,2026-07-25 00:18:32.169072
10873,1330,2024-10-23,100,214502,1364.04,388,2026-07-25 00:18:32.169080
10874,1330,2024-11-22,20,432163,970.49,204,2026-07-25 00:18:32.169090
10875,1330,2024-12-22,451,285370,2937.51,299,2026-07-25 00:18:32.169099
10876,1330,2025-01-21,21,429762,4384.91,67,2026-07-25 00:18:32.169108
10877,1330,2025-02-20,270,293396,3987.08,28,2026-07-25 00:18:32.169116
10878,1331,2024-12-23,4,29569,146.41,278,2026-07-25 00:18:32.169129
10879,1331,2025-01-22,10,17392,190.78,67,2026-07-25 00:18:32.169155
10880,1331,2025-02-21,4,14039,103.46,76,2026-07-25 00:18:32.169165
10881,1331,2025-03-23,4,6069,157.1,467,2026-07-25 00:18:32.169174
10882,1331,2025-04-22,22,16035,173.17,111,2026-07-25 00:18:32.169182
10883,1331,2025-05-22,24,24195,100.02,151,2026-07-25 00:18:32.169204
10884,1332,2025-08-13,3,4569,38.1,360,2026-07-25 00:18:32.169218
10885,1332,2025-09-12,5,3750,12.38,132,2026-07-25 00:18:32.169227
10886,1332,2025-10-12,1,3829,16.05,58,2026-07-25 00:18:32.169236
10887,1332,2025-11-11,5,1267,25.31,304,2026-07-25 00:18:32.169264
10888,1332,2025-12-11,1,2518,29.7,438,2026-07-25 00:18:32.169277
10889,1332,2026-01-10,2,1015,6.65,27,2026-07-25 00:18:32.169286
10890,1332,2026-02-09,5,2074,22.19,92,2026-07-25 00:18:32.169296
10891,1333,2025-05-20,10,26240,40.28,200,2026-07-25 00:18:32.169308
10892,1333,2025-06-19,1,24650,171.93,226,2026-07-25 00:18:32.169316
10893,1333,2025-07-19,22,12598,50.54,373,2026-07-25 00:18:32.169326
10894,1333,2025-08-18,6,17355,107.84,54,2026-07-25 00:18:32.169335
10895,1333,2025-09-17,23,29565,87.33,52,2026-07-25 00:18:32.169344
10896,1333,2025-10-17,14,14403,132.53,326,2026-07-25 00:18:32.169353
10897,1333,2025-11-16,9,15040,168.28,261,2026-07-25 00:18:32.169361
10898,1334,2024-01-31,59,75922,545.18,375,2026-07-25 00:18:32.169388
10899,1334,2024-03-01,49,139256,238.58,262,2026-07-25 00:18:32.169399
10900,1334,2024-03-31,47,31792,812.41,343,2026-07-25 00:18:32.169408
10901,1334,2024-04-30,32,136308,663.98,355,2026-07-25 00:18:32.169417
10902,1334,2024-05-30,19,54414,852.54,179,2026-07-25 00:18:32.169425
10903,1334,2024-06-29,44,38823,766.53,230,2026-07-25 00:18:32.169436
10904,1334,2024-07-29,97,130254,596.21,151,2026-07-25 00:18:32.169445
10905,1334,2024-08-28,65,125333,557.44,66,2026-07-25 00:18:32.169454
10906,1334,2024-09-27,37,78552,643.03,453,2026-07-25 00:18:32.169462
10907,1334,2024-10-27,76,45644,418.68,314,2026-07-25 00:18:32.169471
10908,1334,2024-11-26,48,120533,277.45,105,2026-07-25 00:18:32.169487
10909,1334,2024-12-26,61,93672,862.18,310,2026-07-25 00:18:32.169501
10910,1334,2025-01-25,3,99629,635.5,450,2026-07-25 00:18:32.169511
10911,1335,2025-05-04,22,29027,154.02,41,2026-07-25 00:18:32.169525
10912,1335,2025-06-03,13,29652,99.48,350,2026-07-25 00:18:32.169534
10913,1335,2025-07-03,22,7719,116.02,11,2026-07-25 00:18:32.169543
10914,1335,2025-08-02,13,19346,132.58,159,2026-07-25 00:18:32.169552
10915,1335,2025-09-01,8,18948,86.05,402,2026-07-25 00:18:32.169561
10916,1335,2025-10-01,25,14575,108.17,117,2026-07-25 00:18:32.169583
10917,1335,2025-10-31,20,9965,182.75,50,2026-07-25 00:18:32.169595
10918,1335,2025-11-30,23,26988,130.53,158,2026-07-25 00:18:32.169618
10919,1335,2025-12-30,24,9300,169.34,288,2026-07-25 00:18:32.169627
10920,1336,2024-06-01,29,39489,244.03,484,2026-07-25 00:18:32.169640
10921,1336,2024-07-01,93,37716,397.0,257,2026-07-25 00:18:32.169649
10922,1336,2024-07-31,29,45085,209.12,30,2026-07-25 00:18:32.169658
10923,1336,2024-08-30,8,134053,899.7,411,2026-07-25 00:18:32.169668
10924,1336,2024-09-29,17,93774,683.62,42,2026-07-25 00:18:32.169677
10925,1336,2024-10-29,74,47022,629.51,201,2026-07-25 00:18:32.169686
10926,1336,2024-11-28,16,41274,640.19,401,2026-07-25 00:18:32.169694
10927,1336,2024-12-28,17,129084,298.97,84,2026-07-25 00:18:32.169703
10928,1337,2023-02-15,1,4222,7.62,383,2026-07-25 00:18:32.169743
10929,1337,2023-03-17,5,1359,23.94,224,2026-07-25 00:18:32.169754
10930,1337,2023-04-16,4,4039,35.71,108,2026-07-25 00:18:32.169763
10931,1337,2023-05-16,5,2228,8.86,338,2026-07-25 00:18:32.169772
10932,1337,2023-06-15,2,1628,37.42,412,2026-07-25 00:18:32.169781
10933,1338,2025-11-10,5,3296,12.33,412,2026-07-25 00:18:32.169793
10934,1338,2025-12-10,1,3123,18.55,366,2026-07-25 00:18:32.169802
10935,1338,2026-01-09,2,2951,6.43,449,2026-07-25 00:18:32.169810
10936,1338,2026-02-08,1,3569,35.61,25,2026-07-25 00:18:32.169819
10937,1339,2025-09-29,19,26394,70.43,463,2026-07-25 00:18:32.169847
10938,1339,2025-10-29,10,6231,175.54,306,2026-07-25 00:18:32.169857
10939,1339,2025-11-28,21,19801,91.07,297,2026-07-25 00:18:32.169865
10940,1339,2025-12-28,23,12828,177.13,335,2026-07-25 00:18:32.169876
10941,1339,2026-01-27,10,14497,171.46,372,2026-07-25 00:18:32.169886
10942,1339,2026-02-26,17,8507,93.73,320,2026-07-25 00:18:32.169895
10943,1339,2026-03-28,12,17532,94.02,56,2026-07-25 00:18:32.169903
10944,1339,2026-04-27,4,17492,69.11,495,2026-07-25 00:18:32.169924
10945,1339,2026-05-27,12,17165,114.01,310,2026-07-25 00:18:32.169935
10946,1339,2026-06-26,22,23404,196.73,491,2026-07-25 00:18:32.169944
10947,1339,2026-07-26,24,13760,162.82,243,2026-07-25 00:18:32.169965
10948,1340,2024-12-16,13,5857,103.54,406,2026-07-25 00:18:32.169979
10949,1340,2025-01-15,17,12642,94.15,307,2026-07-25 00:18:32.169990
10950,1340,2025-02-14,25,28381,139.45,233,2026-07-25 00:18:32.169999
10951,1340,2025-03-16,21,22813,82.95,83,2026-07-25 00:18:32.170008
10952,1340,2025-04-15,13,18448,46.71,311,2026-07-25 00:18:32.170017
10953,1340,2025-05-15,16,12128,193.32,392,2026-07-25 00:18:32.170026
10954,1340,2025-06-14,12,8011,134.97,199,2026-07-25 00:18:32.170036
10955,1340,2025-07-14,17,11593,60.91,131,2026-07-25 00:18:32.170045
10956,1340,2025-08-13,6,29766,107.71,313,2026-07-25 00:18:32.170054
10957,1340,2025-09-12,1,19609,140.16,370,2026-07-25 00:18:32.170076
10958,1340,2025-10-12,17,27731,100.17,120,2026-07-25 00:18:32.170092
10959,1341,2023-03-29,16,20713,178.91,370,2026-07-25 00:18:32.170109
10960,1341,2023-04-28,15,14518,115.44,255,2026-07-25 00:18:32.170118
10961,1341,2023-05-28,10,13758,188.51,341,2026-07-25 00:18:32.170127
10962,1341,2023-06-27,4,28304,165.18,227,2026-07-25 00:18:32.170191
